semester_raw,anon_student_id,midterm,score_group,active_days,last3_share,last7_share,concentration_hhi
F25,46,mid1,Q4 highest,4,0.09865689865689865,0.6317460317460317,0.363707430813658
F25,46,mid2,Q1 lowest,9,0.33006050919054686,0.33006050919054686,0.2508534760280037
F25,47,mid2,Q1 lowest,12,0.24173124173124175,0.2965412965412966,0.2343722009191675
F25,48,mid2,Q4 highest,18,0.4528754497822107,0.4919512657029228,0.24181437990475393
F25,49,mid1,Q1 lowest,11,0.2145667829831465,0.36795604721954117,0.18321177056489052
F25,49,mid2,Q1 lowest,11,0.6193784739767559,0.6577817079332996,0.41713998117168116
F25,50,mid1,Q4 highest,18,0.04471350939079035,0.1314710649251597,0.08712535523711375
F25,50,mid2,Q4 highest,3,0.19014084507042256,0.19014084507042256,0.674386034516961
F25,52,mid1,Q1 lowest,12,0.1452298804461205,0.5328572574821471,0.13950748439886598
F25,52,mid2,Q1 lowest,10,0.21477663230240548,0.30343642611683846,0.19165196443121832
F25,53,mid1,Q1 lowest,18,0.2243104554201411,0.336241180243746,0.20952678914173778
F25,53,mid2,Q1 lowest,10,0.7311157311157311,0.7711365211365212,0.3363996092686321
F25,55,mid1,Q4 highest,21,0.21358298952713425,0.28078387813392575,0.14199677785867598
F25,56,mid1,Q4 highest,15,0.24322177321866473,0.2781404344972887,0.1315328740291137
F25,57,mid2,Q4 highest,21,0.20646304421194733,0.2086567667904151,0.14327913258914166
F25,58,mid2,Q1 lowest,16,0.6714260428343855,0.6939052451472063,0.20680196440960844
F25,59,mid1,Q4 highest,9,0.09371614301191765,0.6560130010834235,0.3237962840147998
F25,59,mid2,Q4 highest,8,0.012409147314305974,0.04821840099273178,0.3568536961625921
F25,60,mid1,Q1 lowest,20,0.030179173993631483,0.25573879568461577,0.11730926360815111
F25,60,mid2,Q1 lowest,19,0.2265850756416794,0.2892231854496005,0.16289188556418405
F25,61,mid1,Q1 lowest,22,0.15941506616549095,0.24375675814839604,0.155094445873238
F25,62,mid1,Q4 highest,18,0.017664272412875767,0.13226922053737694,0.1333491888687687
F25,62,mid2,Q4 highest,13,0.044474948524365135,0.07151681537405628,0.2275996267280433
F25,64,mid1,Q1 lowest,19,0.2801359883438562,0.3783875667799903,0.18767481679950918
F25,65,mid1,Q1 lowest,18,0.23917514312711913,0.4791840364626758,0.11003525156991752
F25,66,mid2,Q4 highest,17,0.39817292006525284,0.43588907014681894,0.21426512139106735
F25,68,mid2,Q4 highest,12,0.0465341735336888,0.11912263693650024,0.25202124944989024
F25,69,mid1,Q4 highest,17,0.14760670468290998,0.2006912044237083,0.14727617591122721
F25,69,mid2,Q4 highest,12,0.09115628641719539,0.1417842807199275,0.23219263851462887
F25,70,mid1,Q1 lowest,17,0.1554376936407079,0.2613558788006091,0.12187508521806403
F25,71,mid2,Q1 lowest,11,0.12255161461090525,0.19163578613022764,0.19273868578527548
F25,73,mid2,Q4 highest,10,0.01767852989067225,0.1872528494998837,0.27903918106641373
F25,74,mid1,Q1 lowest,23,0.23382624768946395,0.3008046101989779,0.08297069483244918
F25,75,mid1,Q1 lowest,23,0.13036082012713762,0.23424955979347598,0.10691919149935078
F25,78,mid1,Q1 lowest,24,0.18878300372305906,0.2886566246541654,0.07232062631193362
F25,78,mid2,Q1 lowest,20,0.37050325296593956,0.4177669345579793,0.1259071319636033
F25,79,mid2,Q1 lowest,15,0.02429055237650356,0.04717972673128576,0.22587848622206716
F25,80,mid1,Q4 highest,18,0.1678128489978252,0.4263798271909716,0.09247368858682095
F25,80,mid2,Q4 highest,16,0.4083597367779674,0.42602973434072633,0.2244448623665688
F25,81,mid1,Q1 lowest,13,0.037509297630432474,0.20773562851981725,0.131936606444747
F25,81,mid2,Q1 lowest,15,0.06683990183340552,0.15576728742601414,0.15386041681268092
F25,82,mid1,Q4 highest,20,0.160656576968611,0.36847662624388056,0.13915737675718823
F25,83,mid2,Q1 lowest,18,0.11640439749946109,0.11769777969389954,0.1901096539302447
F25,84,mid2,Q1 lowest,11,0.6329699865611468,0.6974764820068687,0.41402113886371295
F25,85,mid1,Q1 lowest,21,0.2033706452018614,0.3572716220181948,0.08307168351189394
F25,85,mid2,Q1 lowest,17,0.20237993322489514,0.35617669720058215,0.17536682946126847
F25,86,mid1,Q4 highest,18,0.024679442989107955,0.10699021094719427,0.09933338603960622
F25,86,mid2,Q4 highest,13,0.18189300411522633,0.297119341563786,0.12995173499974597
F25,87,mid1,Q4 highest,19,0.021654599088227408,0.19911504424778761,0.1277511443182564
F25,88,mid1,Q4 highest,20,0.049343474476860785,0.24671737238430394,0.11770674709183776
F25,89,mid1,Q4 highest,20,0.012748020972550633,0.20859463349439705,0.0951403668669111
F25,89,mid2,Q4 highest,15,0.060168799346583174,0.09338415464198203,0.24185102449208645
F25,90,mid1,Q4 highest,18,0.02993655828707375,0.22209555908009515,0.13476950024557882
F25,90,mid2,Q4 highest,13,0.04571575606827343,0.10609829316407925,0.19116300270132303
F25,93,mid1,Q1 lowest,16,0.08253342475145697,0.16823791566678092,0.1239297956525229
F25,93,mid2,Q1 lowest,6,0.004822763443453099,0.14058355437665782,0.34690095582473124
F25,94,mid2,Q4 highest,18,0.24746475389562209,0.3173386099431116,0.1449312911186198
F25,96,mid1,Q1 lowest,12,0.34545335857431947,0.34545335857431947,0.1930005758127839
F25,96,mid2,Q1 lowest,7,0.0,0.0,0.43230531621555757
F25,97,mid2,Q4 highest,12,0.08050202839756593,0.13387423935091278,0.1639695082061642
F25,99,mid1,Q4 highest,20,0.199044015136427,0.3245170284803824,0.11707051852048125
F25,101,mid1,Q4 highest,27,0.18203874834980557,0.30167338637742186,0.08648120710466553
F25,102,mid2,Q4 highest,13,0.22590401051939513,0.2861275476660092,0.17040387889727898
F25,103,mid1,Q1 lowest,12,0.07988917109212652,0.16670514892634494,0.12657162623648135
F25,103,mid2,Q1 lowest,14,0.4304707150556953,0.5594681997844053,0.20510842418983177
F25,104,mid1,Q1 lowest,12,0.04610041048310704,0.30691506157246606,0.16322055009781267
F25,104,mid2,Q1 lowest,6,0.06831395348837209,0.4309593023255814,0.23331868577609519
F25,105,mid1,Q4 highest,4,0.11355735805330243,0.5330243337195829,0.297985851989006
F25,105,mid2,Q1 lowest,8,0.03910917979359044,0.11596958174904942,0.41386875269415546
F25,106,mid1,Q1 lowest,19,0.059505034574790734,0.15479801043309477,0.1329400854480082
F25,106,mid2,Q1 lowest,8,0.1495557749259625,0.22013820335636725,0.37546447027731294
F25,107,mid1,Q4 highest,14,0.012053505806261943,0.12222548875496105,0.257511995954954
F25,108,mid1,Q1 lowest,11,0.06583346191431363,0.2958905518695675,0.24706846938060767
F25,108,mid2,Q1 lowest,8,0.20409704521854055,0.4927782497875956,0.3126168745635313
F25,109,mid1,Q4 highest,4,0.4315985760298356,0.7521613832853027,0.31980506693435107
F25,109,mid2,Q1 lowest,6,0.048934945308002305,0.1318364997121474,0.39408299634524946
F25,111,mid2,Q4 highest,8,0.0022841480127912287,0.09090909090909091,0.3164576986014003
F25,112,mid1,Q4 highest,11,0.04788259958071279,0.24486373165618447,0.1943909110487015
F25,113,mid1,Q1 lowest,10,0.10246871829556983,0.35982414609401425,0.150068694004208
F25,113,mid2,Q1 lowest,9,0.2689022461246441,0.29231255931667194,0.19692039198468442
F25,114,mid1,Q1 lowest,11,0.22879025923016497,0.3718250851008117,0.18050507478319322
F25,114,mid2,Q1 lowest,9,0.04555367094741943,0.09401502301914223,0.26653819965783493
F25,115,mid2,Q1 lowest,4,0.9626865671641791,0.9626865671641791,0.8185509482315818
F25,116,mid1,Q4 highest,13,0.25558884535607285,0.4499500652992241,0.1545871998931742
F25,116,mid2,Q4 highest,7,0.04155759162303665,0.12729057591623036,0.44707261999396947
F25,117,mid1,Q1 lowest,10,0.01420017108639863,0.01420017108639863,0.21862719629786007
F25,118,mid1,Q4 highest,4,0.7719298245614035,0.7862838915470494,0.34780695395150196
F25,118,mid2,Q4 highest,6,0.06993006993006994,0.09324009324009325,0.6675680358664041
F25,122,mid1,Q1 lowest,13,0.012897386582192557,0.06047064147528001,0.29587862705318885
F25,122,mid2,Q1 lowest,7,0.0,0.05536626916524702,0.21261053664142737
F25,123,mid1,Q4 highest,13,0.040101095197978096,0.5277169334456613,0.2999366203230872
F25,124,mid1,Q1 lowest,14,0.09435173299101413,0.11514762516046213,0.13053030365449925
F25,124,mid2,Q4 highest,8,0.6737709576584257,0.7783461210571184,0.38560363377923
F25,125,mid1,Q1 lowest,11,0.0,0.22523334406179593,0.22424017364156584
F25,125,mid2,Q1 lowest,7,0.06658878504672897,0.08060747663551401,0.48661870032317234
F25,126,mid1,Q1 lowest,6,0.07014266304347827,0.45754076086956524,0.26875636888586957
F25,126,mid2,Q1 lowest,7,0.13034001743679163,0.1791630340017437,0.301848516542529
F25,127,mid1,Q1 lowest,6,0.14719891131775914,0.14719891131775914,0.3342399855220983
F25,127,mid2,Q1 lowest,4,0.0,0.0,0.5312296029182446
F25,129,mid1,Q1 lowest,16,0.22882717466146432,0.3845153393007421,0.15212899990465967
F25,129,mid2,Q1 lowest,11,0.25228915662650603,0.28072289156626506,0.15557125852808826
W22,1,mid2,Q1 lowest,6,0.0,0.6463195691202872,0.25146575814909955
W22,2,mid1,Q4 highest,14,0.2325959661678595,0.42973324658425505,0.10448325388624724
W22,2,mid2,Q4 highest,9,0.0,0.2922848664688427,0.20985039931671495
W22,3,mid2,Q4 highest,12,0.009259259259259259,0.6410675381263616,0.22641457938779486
W22,5,mid1,Q1 lowest,13,0.4169014084507042,0.5215962441314553,0.14165002534770438
W22,6,mid1,Q4 highest,9,0.3787493645144891,0.4300965937976614,0.24967556962375384
W22,6,mid2,Q4 highest,7,0.14853556485355648,0.502092050209205,0.2019309886031407
W22,8,mid1,Q4 highest,4,0.4552486187845304,0.9999999999999999,0.3109636457983578
W22,9,mid2,Q4 highest,7,0.0,0.30033557046979864,0.21280009909463535
W22,10,mid1,Q4 highest,16,0.3795071335927367,0.533852140077821,0.11978171088467988
W22,13,mid1,Q1 lowest,12,0.4085341762149348,0.50138285262742,0.1575324920023709
W22,13,mid2,Q1 lowest,7,0.6530989824236818,0.7049028677150787,0.4361338432482344
W22,14,mid1,Q1 lowest,14,0.4659606656580938,0.5107413010590015,0.15641170829509227
W22,14,mid2,Q1 lowest,12,0.29788519637462235,0.5957703927492447,0.1564312118363286
W22,15,mid2,Q4 highest,7,0.39148936170212767,0.5691489361702128,0.23293119058397466
W22,16,mid1,Q1 lowest,16,0.628511023859861,0.6547870733917245,0.22004874519747425
W22,17,mid1,Q4 highest,12,0.2826453243470935,0.4730412805391744,0.1319227037642418
W22,18,mid1,Q4 highest,11,0.3733790999237223,0.49656750572082375,0.13389753194381168
W22,19,mid1,Q4 highest,13,0.3358158429248477,0.4001354096140826,0.17343936294223
W22,19,mid2,Q4 highest,9,0.4868651488616462,0.7197898423817863,0.20407862814799366
W22,20,mid1,Q1 lowest,20,0.13942190915715325,0.4440126305562302,0.10046821508052449
W22,21,mid1,Q4 highest,5,0.4845605700712589,0.9311163895486936,0.3824679391337219
W22,21,mid2,Q4 highest,8,0.03626943005181347,0.03626943005181347,0.29964562807055223
W22,22,mid1,Q4 highest,9,0.40032590983161326,0.5497012493210212,0.15582036426014836
W22,22,mid2,Q4 highest,6,0.4652061855670103,0.4652061855670103,0.28189100860877886
W22,24,mid1,Q4 highest,6,0.865506329113924,0.9999999999999999,0.35720312249639485
W22,25,mid1,Q4 highest,13,0.41262783459315255,0.4811027123165852,0.1293275742729193
W22,25,mid2,Q4 highest,10,0.30885529157667385,0.6792656587473003,0.16968871431970106
W22,27,mid1,Q1 lowest,10,0.42368533561351,0.5399743480119709,0.20239572093985636
W22,28,mid1,Q4 highest,16,0.3886039886039886,0.45071225071225074,0.12413892744377074
W22,29,mid2,Q1 lowest,4,0.0,0.0,0.495931597067855
W22,33,mid2,Q1 lowest,3,0.0,0.5079365079365079,0.44003527336860665
W22,35,mid1,Q4 highest,3,0.6290502793296089,0.7687150837988826,0.4687032239942573
W22,35,mid2,Q4 highest,8,0.35868448098663924,0.7615621788283659,0.2393768438486621
W22,37,mid2,Q1 lowest,7,0.6642216788916055,0.6682966585167074,0.36472562135966835
W22,39,mid1,Q4 highest,13,0.3755600814663951,0.49694501018329934,0.18456220108594204
W22,40,mid2,Q1 lowest,13,0.2533039647577092,0.5917767988252569,0.12300516861055585
W22,41,mid1,Q4 highest,12,0.26588693957115006,0.28031189083820657,0.13873564135593477
W22,41,mid2,Q4 highest,7,0.42117930204572807,0.4825511432009627,0.27236840771488685
W22,42,mid1,Q1 lowest,11,0.022066198595787363,0.23119358074222668,0.19779700183801152
W22,43,mid1,Q4 highest,12,0.3902990701181201,0.49509927117366165,0.14684829711350256
W22,43,mid2,Q4 highest,9,0.5732514177693762,0.6606805293005671,0.2305429690431352
W22,44,mid1,Q4 highest,13,0.41161356628982526,0.4321685508735868,0.22179261435954742
W22,48,mid1,Q4 highest,5,0.6658730158730158,0.8238095238095238,0.453140589569161
W22,50,mid1,Q4 highest,16,0.020958083832335328,0.2660928143712575,0.12020280173186561
W22,51,mid2,Q4 highest,8,0.6242476354256233,0.6758383490971624,0.277910406049525
W22,52,mid1,Q4 highest,11,0.22706863373957664,0.3864656831302117,0.14750475317437167
W22,52,mid2,Q4 highest,8,0.2639751552795031,0.4192546583850931,0.21591566683384128
W22,53,mid1,Q1 lowest,14,0.5710985626283368,0.6470739219712527,0.34623715051292536
W22,56,mid1,Q4 highest,10,0.3807658833768494,0.3807658833768494,0.21849551697052189
W22,56,mid2,Q1 lowest,8,0.0,0.6793296089385474,0.49097219187915475
W22,57,mid2,Q4 highest,8,0.5051698670605613,0.6248153618906943,0.2556144167181217
W22,58,mid2,Q1 lowest,9,0.4806201550387597,0.5474806201550387,0.2674437383570699
W22,59,mid1,Q4 highest,4,0.6468354430379746,0.6493670886075948,0.33221278641243385
W22,60,mid1,Q1 lowest,8,0.34305317324185247,0.46140651801029153,0.1959207859036332
W22,61,mid1,Q4 highest,5,0.8523131672597866,0.9822064056939502,0.31340946796519803
W22,63,mid1,Q1 lowest,10,0.3316430020283976,0.4115111561866126,0.12549527050101006
W22,64,mid1,Q1 lowest,11,0.26964074220292145,0.37386498223450454,0.14671227285032987
W22,64,mid2,Q1 lowest,8,0.6459412780656304,0.6459412780656304,0.223855375684955
W22,65,mid1,Q1 lowest,7,0.39649122807017545,0.39649122807017545,0.31732533087103726
W22,66,mid1,Q1 lowest,12,0.22761627906976745,0.29622093023255813,0.11784123174689021
W22,67,mid1,Q4 highest,8,0.5074850299401197,0.8929640718562872,0.21193279608447776
W22,68,mid1,Q4 highest,4,0.5038484310242747,0.9330965068087625,0.4416215255540236
W22,69,mid1,Q1 lowest,12,0.3582662063674722,0.3594169543536632,0.2005722400035666
W22,69,mid2,Q4 highest,10,0.30834752981260644,0.30834752981260644,0.15828759987114335
W22,70,mid1,Q1 lowest,3,0.0,0.0,0.5195158140168663
W22,71,mid1,Q4 highest,3,0.7025796661608499,1.0,0.5185605633219046
W22,71,mid2,Q4 highest,5,0.53125,0.7738970588235294,0.24580314662629757
W22,73,mid2,Q4 highest,5,0.0,0.3876146788990826,0.4963597340291221
W22,74,mid1,Q4 highest,12,0.35076020272072556,0.44518538276873837,0.12314556220949396
W22,74,mid2,Q4 highest,14,0.13621038435603505,0.33445718138907615,0.16440813371957938
W22,77,mid2,Q4 highest,7,0.0,0.3236009732360097,0.16536132274850374
W22,78,mid1,Q1 lowest,12,0.38065661047027505,0.4720496894409938,0.1634448154478797
W22,79,mid2,Q4 highest,10,0.46824925816023744,0.6154302670623146,0.15853234597469384
W22,81,mid1,Q1 lowest,5,0.28955696202531644,0.28955696202531644,0.2584321422848902
W22,81,mid2,Q1 lowest,7,0.09411764705882353,0.40588235294117647,0.20780709342560555
W22,82,mid1,Q4 highest,12,0.4041017850360805,0.503987846562856,0.20523450568747564
W22,82,mid2,Q4 highest,8,0.627017841971113,0.7485131690739167,0.21008944445687633
W22,85,mid1,Q4 highest,4,0.3979933110367893,0.6588628762541806,0.3003210254918849
W22,85,mid2,Q4 highest,9,0.38101430429128735,0.5968790637191157,0.22031720049174697
W22,86,mid1,Q4 highest,4,0.7162837162837163,0.9550449550449551,0.32634198967865297
W22,87,mid1,Q4 highest,1,0.0,0.0,1.0
W22,88,mid1,Q1 lowest,15,0.3761525565800503,0.5356244761106455,0.1336039933982037
W22,89,mid1,Q1 lowest,9,0.676677616142656,0.676677616142656,0.27463747706808894
W22,89,mid2,Q1 lowest,12,0.31535947712418305,0.5400326797385622,0.1806196334743048
W22,90,mid1,Q4 highest,6,0.2549234135667396,0.5831509846827134,0.2109131477766233
W22,92,mid1,Q1 lowest,13,0.2764929237141871,0.38453572661373836,0.1345287264067705
W22,92,mid2,Q1 lowest,7,0.5477855477855478,0.6767676767676768,0.38986904488069984
W22,93,mid2,Q1 lowest,8,0.6695906432748538,0.6798245614035088,0.4765825382168873
W22,95,mid1,Q1 lowest,14,0.26156018355100596,0.35545358277444405,0.16290170472081034
W22,95,mid2,Q1 lowest,7,0.2857142857142857,0.47081413210445466,0.18673740741527273
W22,96,mid1,Q1 lowest,15,0.20229681978798586,0.30918727915194344,0.11398452034611492
W22,96,mid2,Q1 lowest,9,0.15037593984962405,0.462406015037594,0.197303055571259
W22,97,mid1,Q4 highest,14,0.24665944384254243,0.24665944384254243,0.15811320218260233
W22,97,mid2,Q4 highest,9,0.5475189234650968,0.6610597140454164,0.19677927964570097
W22,99,mid1,Q4 highest,3,0.8661311914323963,0.8661311914323963,0.7621579580257665
W22,99,mid2,Q4 highest,9,0.6259398496240601,0.7518796992481203,0.2855340889818532
W22,100,mid2,Q1 lowest,7,0.0,0.4395604395604396,0.2696534234995774
W22,101,mid1,Q1 lowest,7,0.033707865168539325,0.26029962546816476,0.21262922751055563
W22,103,mid1,Q1 lowest,8,0.18193832599118942,0.28502202643171803,0.18094742766209315
W22,103,mid2,Q1 lowest,7,0.2611764705882353,0.6164705882352941,0.2548318339100346
W22,104,mid2,Q1 lowest,7,0.0,0.3672883787661406,0.25165651521482724
W22,105,mid1,Q1 lowest,13,0.22913950456323337,0.3239895697522816,0.14074035040600796
W22,105,mid2,Q1 lowest,8,0.3881970763400108,0.494856524093124,0.2268590485632183
W22,106,mid1,Q1 lowest,11,0.19640086875581755,0.22991002171889544,0.17403813672844184
W22,106,mid2,Q1 lowest,8,0.7280701754385965,0.7994987468671679,0.5297108686503226
W22,107,mid2,Q4 highest,11,0.4808259587020649,0.584070796460177,0.18490854587064154
W22,109,mid1,Q4 highest,5,0.8467561521252797,0.9888143176733781,0.5136079956358323
W22,111,mid2,Q1 lowest,5,0.27610208816705334,0.3271461716937355,0.33347688696766276
W22,112,mid1,Q4 highest,12,0.22266584766584768,0.2893120393120393,0.14056340515185725
W22,113,mid1,Q1 lowest,10,0.31043956043956045,0.31043956043956045,0.13474459606327738
W22,119,mid2,Q4 highest,9,0.5486074619022596,0.6163951655281136,0.19024059419966097
W22,120,mid1,Q1 lowest,20,0.14776245426400225,0.45426400225161834,0.09900807276155714
W22,121,mid2,Q1 lowest,12,0.49050632911392406,0.6683544303797468,0.24534930299631466
W22,124,mid2,Q1 lowest,8,0.0,0.3183098591549296,0.20584011108906963
W22,125,mid1,Q4 highest,14,0.09310089020771513,0.37648367952522255,0.12072313967720064
W22,125,mid2,Q4 highest,9,0.0,0.3211538461538462,0.13261834319526628
W22,126,mid1,Q1 lowest,12,0.0,0.07508196721311476,0.13815296963181942
W22,126,mid2,Q1 lowest,8,0.33771667662881055,0.4865511057979678,0.18760997510119048
W22,127,mid1,Q4 highest,13,0.3187276858162934,0.3748782862706913,0.12157045922591385
W22,127,mid2,Q4 highest,11,0.4275862068965517,0.5885057471264368,0.14541007912391185
W22,129,mid2,Q1 lowest,8,0.18331716779825413,0.46556741028128035,0.2003093246130385
W22,130,mid1,Q4 highest,11,0.3256461232604374,0.3924453280318092,0.17217174092621215
W22,134,mid1,Q1 lowest,20,0.1644753162986852,0.2646985859588191,0.08815068237286065
W22,134,mid2,Q1 lowest,10,0.32166790766939685,0.5294117647058824,0.1935670410373637
W22,136,mid2,Q4 highest,10,0.3045977011494253,0.5435139573070608,0.17919764021343776
W22,137,mid1,Q1 lowest,6,0.6144578313253012,0.6144578313253012,0.39833357526491514
W22,138,mid2,Q1 lowest,7,0.015681544028950542,0.47406513872135103,0.30195666440157093
W22,141,mid2,Q1 lowest,7,0.2792511700468019,0.6271450858034322,0.19919879478486469
W22,144,mid1,Q1 lowest,2,0.8900343642611683,0.8900343642611683,0.8042536106092275
W22,144,mid2,Q1 lowest,1,0.0,0.0,1.0
W22,145,mid2,Q1 lowest,8,0.3653136531365314,0.5719557195571956,0.20100337534740662
W23,1,mid1,Q1 lowest,9,0.5743707093821511,0.5743707093821511,0.17054833216094994
W23,2,mid1,Q4 highest,19,0.2061469265367316,0.3043478260869565,0.0875976929076691
W23,2,mid2,Q4 highest,7,0.016317016317016316,0.2494172494172494,0.20606006270341937
W23,6,mid1,Q1 lowest,10,0.0955128205128205,0.35128205128205126,0.15046515450361603
W23,6,mid2,Q1 lowest,1,0.0,0.0,1.0
W23,8,mid1,Q1 lowest,19,0.11280772826425678,0.42630102835774386,0.08677011843734526
W23,11,mid2,Q1 lowest,7,0.14846416382252559,0.1501706484641638,0.6851157264499295
W23,12,mid1,Q1 lowest,12,0.2704683020070086,0.2704683020070086,0.1757079668875093
W23,13,mid1,Q4 highest,11,0.34334565619223656,0.34334565619223656,0.12572647353261743
W23,13,mid2,Q4 highest,12,0.15863689776733256,0.5282021151586369,0.1657847752212438
W23,14,mid2,Q4 highest,9,0.6342000881445571,0.6910533274570295,0.3452700772148651
W23,16,mid1,Q4 highest,14,0.0020222446916076846,0.4580384226491405,0.16416782790677228
W23,17,mid1,Q1 lowest,15,0.19260918253079506,0.3915640164240388,0.11995765385762738
W23,18,mid1,Q4 highest,15,0.0,0.0340654415060511,0.1372034296889456
W23,20,mid2,Q4 highest,7,0.5268505079825835,0.7213352685050798,0.22060009984812132
W23,21,mid2,Q1 lowest,12,0.23719165085388993,0.3927893738140418,0.12172177434357474
W23,23,mid1,Q4 highest,17,0.3404503105590062,0.4623447204968944,0.09427563558504688
W23,24,mid2,Q4 highest,10,0.20504731861198738,0.42902208201892744,0.16768778451151647
W23,25,mid1,Q4 highest,17,0.4347379239465571,0.6711202466598151,0.1313567263939546
W23,25,mid2,Q4 highest,9,0.010743061772605193,0.4637421665174575,0.1599124461304059
W23,27,mid1,Q1 lowest,8,0.08611599297012303,0.08611599297012303,0.171478343592959
W23,29,mid1,Q1 lowest,16,0.12347560975609757,0.654616724738676,0.25502787001177624
W23,30,mid1,Q4 highest,15,0.26865671641791045,0.36304961678096004,0.09866126775930317
W23,31,mid2,Q4 highest,8,0.30972222222222223,0.5263888888888889,0.23130015432098763
W23,32,mid1,Q4 highest,15,0.19882611885546586,0.3107116654438738,0.10657541384316349
W23,32,mid2,Q4 highest,15,0.3869846000993542,0.46100347739692005,0.10473773428502119
W23,33,mid1,Q4 highest,18,0.12198067632850242,0.214170692431562,0.11205953205183058
W23,33,mid2,Q4 highest,7,0.08715901530272788,0.2215568862275449,0.2044405312240899
W23,34,mid1,Q4 highest,16,0.3901288902860736,0.5149324111914493,0.10695212585809666
W23,34,mid2,Q4 highest,10,0.16666666666666666,0.7131919905771495,0.1656240765481735
W23,35,mid1,Q4 highest,14,0.3028503562945368,0.4245843230403801,0.13502519168815344
W23,35,mid2,Q4 highest,11,0.31503716409376786,0.6443682104059462,0.13962761045190897
W23,37,mid1,Q4 highest,16,0.0,0.17184527584020293,0.10666770141005233
W23,37,mid2,Q4 highest,7,0.5403141361256545,0.7068062827225131,0.23609330884570048
W23,39,mid1,Q4 highest,18,0.3126663118680149,0.48589675359233636,0.1439254231738656
W23,39,mid2,Q4 highest,9,0.5094513600737667,0.591055786076533,0.1728911581760764
W23,40,mid1,Q1 lowest,20,0.3601522152758902,0.4096221799402011,0.11022168311126652
W23,40,mid2,Q1 lowest,12,0.2959641255605381,0.5195387572069187,0.115592634528122
W23,41,mid2,Q4 highest,8,0.0,0.3725,0.173334375
W23,43,mid1,Q1 lowest,18,0.16180805764821488,0.23583360628889616,0.07870636550968912
W23,44,mid2,Q1 lowest,8,0.0,0.009370119729307652,0.3139678411247396
W23,45,mid1,Q4 highest,12,0.0,0.0,0.1359173071486861
W23,45,mid2,Q4 highest,4,0.2391304347826087,0.5603864734299517,0.3453406147167963
W23,46,mid1,Q4 highest,14,0.27129186602870814,0.27129186602870814,0.15021084682127242
W23,46,mid2,Q4 highest,10,0.4269340974212034,0.6074498567335243,0.20374627466112757
W23,51,mid2,Q4 highest,10,0.40340575455079275,0.624192601291838,0.12130677478761014
W23,52,mid2,Q4 highest,11,0.08695652173913043,0.3233695652173913,0.19154285798676748
W23,54,mid1,Q4 highest,13,0.22964509394572027,0.3830897703549061,0.1072421668315602
W23,54,mid2,Q4 highest,10,0.13457943925233645,0.2822429906542056,0.17489562407197132
W23,56,mid1,Q1 lowest,12,0.05974338412189254,0.21972734562951082,0.13267061476814604
W23,56,mid2,Q1 lowest,8,0.24041450777202072,0.6761658031088082,0.1565105103492711
W23,57,mid1,Q4 highest,14,0.34691306173876524,0.39689206215875683,0.11858562492756865
W23,58,mid2,Q1 lowest,13,0.4826196473551637,0.5239294710327456,0.24086264109283098
W23,59,mid1,Q4 highest,14,0.16722972972972971,0.16722972972972971,0.09282265796201607
W23,60,mid2,Q4 highest,9,0.25925925925925924,0.4783950617283951,0.14715744551135496
W23,62,mid2,Q1 lowest,5,0.5021186440677966,0.5148305084745762,0.32338947141625973
W23,63,mid1,Q1 lowest,11,0.01534356237491661,0.01534356237491661,0.21123577604104318
W23,63,mid2,Q1 lowest,9,0.14743263853584138,0.41535332994407725,0.18171280112708701
W23,64,mid1,Q1 lowest,20,0.18239267814338636,0.30202658531270427,0.1366363927192661
W23,64,mid2,Q1 lowest,9,0.2971887550200803,0.713520749665328,0.21778680989016305
W23,65,mid2,Q1 lowest,8,0.2536520584329349,0.3368747233289066,0.1670047957302657
W23,66,mid2,Q4 highest,12,0.30434782608695654,0.4390691977954685,0.13938070768657315
W23,70,mid1,Q1 lowest,14,0.32158590308370044,0.3357807146353402,0.11597233153379533
W23,70,mid2,Q1 lowest,9,0.13439849624060152,0.3092105263157895,0.22159781502628753
W23,71,mid1,Q4 highest,12,0.020202020202020204,0.18457300275482094,0.1269165484041517
W23,73,mid1,Q4 highest,20,0.08071748878923767,0.10951144677838093,0.11323439524215709
W23,75,mid1,Q1 lowest,15,0.2644135188866799,0.3008614976805832,0.10617848025608223
W23,76,mid1,Q4 highest,14,0.18002257336343114,0.27088036117381487,0.1038986185916871
W23,76,mid2,Q4 highest,10,0.0905982905982906,0.23162393162393163,0.2784571553802323
W23,78,mid2,Q1 lowest,9,0.3376514834935228,0.7300459674049311,0.17605203503951578
W23,79,mid2,Q1 lowest,7,0.13682678311499272,0.14750121300339641,0.36768963874981425
W23,80,mid1,Q4 highest,13,0.07142857142857142,0.292358803986711,0.12070093045330624
W23,80,mid2,Q4 highest,9,0.29150579150579153,0.29150579150579153,0.16041800211684382
W23,81,mid2,Q1 lowest,11,0.24468085106382978,0.44125809435707675,0.1449423692900927
W23,82,mid1,Q1 lowest,14,0.36240554156171284,0.5415617128463476,0.1901436069640693
W23,82,mid2,Q1 lowest,5,0.0,0.11538461538461539,0.3408925434541421
W23,83,mid1,Q1 lowest,13,0.21321695760598502,0.35203657522859516,0.13556473183900875
W23,83,mid2,Q1 lowest,11,0.1134154244977317,0.43421905379131565,0.15610019787059154
W23,86,mid1,Q4 highest,10,0.4001819008640291,0.5702592087312415,0.22597501324033972
