semester_raw,anon_student_id,session_id,midterm,practice_name,practice_direct_items,practice_direct_score_pct
F23,143,12271,mid1,Mid1-Fall23-Practice-Timed-One-And-Half | Mid1-Fall23-Practice-Timed-One-Seven-Five,15,80.0
F23,143,12267,mid1,Mid1-Win23-Practice-Timed,26,84.61538461538461
F23,146,12549,mid1,Mid1-Fall23-Practice-Timed-One-And-Half | Mid1-Fall23-Practice-Timed-One-Seven-Five,26,88.46153846153845
F23,148,12693,mid1,Mid1-Fall23-Practice-Timed-One-And-Half | Mid1-Fall23-Practice-Timed-One-Seven-Five,26,96.15384615384616
F23,148,12682,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
F23,150,12876,mid1,Mid1-Fall23-Practice-Timed-One-And-Half,26,83.46153846153845
F23,152,12964,mid1,Mid1-Fall23-Practice-Timed | Mid1-Fall23-Practice-Timed-One-And-Half | Mid1-Fall23-Practice-Timed-One-Seven-Five | Mid1-Win23-Practice-Timed,46,97.82608695652173
F23,153,13068,mid1,Mid1-Win23-Practice-Timed,26,91.53846153846155
F24,1,55,mid1,M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,27,92.5925925925926
F24,1,98,mid2,Mid2-F24-Practice-Timed-80,32,76.25
F24,2,248,mid1,M1-F24-Practice-Timed-80,26,85.38461538461539
F24,4,473,mid1,M1-F24-Practice-Timed-80,26,80.76923076923077
F24,4,499,mid2,Mid2-F24-Practice-Timed-80,32,69.79166666666666
F24,5,556,mid1,M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,95.38461538461539
F24,5,577,mid2,Mid2-F24-Practice-Timed-160,29,82.75862068965517
F24,6,665,mid1,M1-F24-Practice-Timed-80,24,89.0625
F24,6,478,mid2,Mid2-F24-Practice-Timed-80,32,79.89583333333333
F24,7,571,mid1,M1-F24-Practice-Timed-80,26,92.3076923076923
F24,8,648,mid1,M1-F24-Practice-Timed-120,26,66.53846153846155
F24,8,651,mid1,M1-F24-Practice-Timed-80,26,84.23076923076923
F24,8,839,mid1,M1-F24-Practice-Timed-80,26,88.46153846153845
F24,8,854,mid2,Mid2-F24-Practice-Timed-80,30,72.66666666666667
F24,9,929,mid1,M1-F24-Practice-Timed-80,25,46.5
F24,9,947,mid2,Mid2-F24-Practice-Timed-80,29,55.172413793103445
F24,11,1114,mid1,M1-F24-Practice-Timed-160,15,80.0
F24,11,1129,mid2,Mid2-F24-Practice-Timed-80,22,31.818181818181817
F24,12,1294,mid1,M1-F24-Practice-Timed-80,21,47.61904761904761
F24,12,1352,mid2,Mid2-F24-Practice-Timed-80,30,36.666666666666664
F24,13,1473,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,25,88.0
F24,14,1564,mid1,M1-F24-Practice-Timed-120,26,96.15384615384616
F24,14,1563,mid1,M1-F24-Practice-Timed-80,26,67.6923076923077
F24,14,1588,mid2,Mid2-F24-Practice-Timed-120,32,93.4375
F24,14,1583,mid2,Mid2-F24-Practice-Timed-80,31,65.16129032258064
F24,15,1265,mid1,M1-F24-Practice-Timed-80,26,80.76923076923077
F24,15,1289,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-80,32,67.1875
F24,16,1865,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,21,61.904761904761905
F24,17,1962,mid2,Mid2-F24-Practice-Timed-160,24,83.33333333333334
F24,17,1964,mid2,Mid2-F24-Practice-Timed-80,29,65.51724137931035
F24,18,2058,mid1,M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,20,45.0
F24,18,1552,mid1,M1-F24-Practice-Timed-80,26,69.23076923076923
F24,18,1594,mid2,Mid2-F24-Practice-Timed-80,29,75.86206896551724
F24,19,2153,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,26,92.3076923076923
F24,19,2150,mid1,M1-F24-Practice-Timed-160,33,52.72727272727272
F24,19,2178,mid2,Mid2-F24-Practice-Timed-80,32,51.24999999999999
F24,20,1726,mid1,M1-F24-Practice-Timed-80,25,86.4
F24,20,2253,mid1,M1-F24-Practice-Timed-80,19,52.63157894736842
F24,20,2280,mid2,Mid2-F24-Practice-Timed-120,32,68.4375
F24,20,1747,mid2,Mid2-F24-Practice-Timed-80,28,75.0
F24,20,2272,mid2,Mid2-F24-Practice-Timed-80,31,48.064516129032256
F24,21,1802,mid1,M1-F24-Practice-Timed-80,26,71.15384615384616
F24,21,2336,mid1,M1-F24-Practice-Timed-80,24,81.66666666666667
F24,21,1827,mid2,Mid2-F24-Practice-Timed-80,31,60.32258064516128
F24,22,1916,mid1,M1-F24-Practice-Timed-80,26,88.46153846153845
F24,22,1945,mid2,Mid2-F24-Practice-Timed-80,32,87.5
F24,23,2437,mid1,M1-F24-Practice-Timed-120,26,76.92307692307693
F24,23,2022,mid1,M1-F24-Practice-Timed-80,26,92.3076923076923
F24,23,2446,mid1,M1-F24-Practice-Timed-80,26,86.92307692307692
F24,23,2042,mid2,Mid2-F24-Practice-Timed-80,31,67.41935483870968
F24,23,2461,mid2,Mid2-F24-Practice-Timed-80,29,82.75862068965517
F24,24,2515,mid1,M1-F24-Practice-Timed-80,26,86.53846153846155
F24,25,2339,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-80,28,39.285714285714285
F24,26,2460,mid2,Mid2-F24-Practice-Timed-80,29,65.51724137931035
F24,27,2632,mid1,M1-F24-Practice-Timed-120,26,84.61538461538461
F24,27,2629,mid1,M1-F24-Practice-Timed-80,26,80.0
F24,27,2793,mid1,M1-F24-Practice-Timed-80,26,87.6923076923077
F24,27,2818,mid2,Mid2-F24-Practice-Timed-80,30,59.333333333333336
F24,28,2716,mid1,M1-F24-Practice-Timed-160,24,54.166666666666664
F24,28,2717,mid1,M1-F24-Practice-Timed-80,26,68.46153846153847
F24,28,2893,mid1,M1-F24-Practice-Timed-80,26,62.115384615384606
F24,28,2922,mid2,Mid2-F24-Practice-Timed-80,30,30.555555555555554
F24,29,2999,mid1,M1-F24-Practice-Timed-120,25,95.2
F24,29,2764,mid1,M1-F24-Practice-Timed-80,26,76.53846153846153
F24,29,2998,mid1,M1-F24-Practice-Timed-80,26,88.46153846153845
F24,29,3027,mid2,Mid2-F24-Practice-Timed-120,29,72.41379310344827
F24,31,2931,mid1,M1-F24-Practice-Timed-120,26,61.53846153846154
F24,31,2951,mid2,Mid2-F24-Practice-Timed-120,29,62.06896551724138
F24,31,3114,mid2,Mid2-F24-Practice-Timed-160 | Mid2-F24-Practice-Timed-80,34,29.411764705882355
F24,32,3047,mid1,M1-F24-Practice-Timed-80,26,61.53846153846154
F24,33,3186,mid1,M1-F24-Practice-Timed-80,25,96.0
F24,33,3209,mid2,Mid2-F24-Practice-Timed-80,32,79.6875
F24,34,3295,mid1,M1-F24-Practice-Timed-120,25,67.6
F24,34,3310,mid1,M1-F24-Practice-Timed-80,24,47.5
F24,34,3327,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-160,32,72.60416666666667
F24,34,3331,mid2,Mid2-F24-Practice-Timed-80,29,27.586206896551722
F24,35,3371,mid1,M1-F24-Practice-Timed-80,26,76.92307692307693
F24,36,3479,mid1,M1-F24-Practice-Timed-80,26,80.76923076923077
F24,36,3561,mid1,M1-F24-Practice-Timed-80,20,40.0
F24,36,3700,mid2,Mid2-F24-Practice-Timed-120,26,73.07692307692307
F24,36,3513,mid2,Mid2-F24-Practice-Timed-80,31,63.870967741935495
F24,36,3684,mid2,Mid2-F24-Practice-Timed-80,28,39.285714285714285
F24,37,3840,mid1,M1-F24-Practice-Timed-160,26,78.84615384615384
F24,37,3844,mid1,M1-F24-Practice-Timed-80,22,95.45454545454545
F24,37,3869,mid2,Mid2-F24-Practice-Timed-160,29,51.724137931034484
F24,37,3872,mid2,Mid2-F24-Practice-Timed-80,32,80.9375
F24,39,3794,mid1,M1-F24-Practice-Timed-80,26,88.46153846153845
F24,39,4019,mid2,Mid2-F24-Practice-Timed-160 | Mid2-F24-Practice-Timed-80,29,48.275862068965516
F24,40,4117,mid1,M1-F24-Practice-Timed-120,26,96.15384615384616
F24,40,4112,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,26,96.15384615384616
F24,40,4139,mid2,M2-F24-Practice-Accom | Mid2-F24-Practice-Timed-80,33,96.96969696969697
F24,40,4137,mid2,Mid2-F24-Practice-Timed-120,32,79.6875
F24,40,4140,mid2,Mid2-F24-Practice-Timed-160,32,95.9375
F24,41,4219,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,26,72.3076923076923
F24,41,3975,mid1,M1-F24-Practice-Timed-80,25,37.5
F24,41,4268,mid2,Mid2-F24-Practice-Timed-160,29,31.03448275862069
F24,42,4319,mid1,M1-F24-Practice-Timed-120,26,83.07692307692308
F24,42,4121,mid1,M1-F24-Practice-Timed-80,26,83.07692307692308
F24,42,4172,mid2,Mid2-F24-Practice-Timed-160,32,56.25
F24,43,4376,mid1,M1-F24-Practice-Timed-80,26,74.23076923076923
F24,43,4397,mid2,Mid2-F24-Practice-Timed-120,25,76.0
F24,43,4393,mid2,Mid2-F24-Practice-Timed-80,31,67.74193548387096
F24,44,4387,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,22,90.9090909090909
F24,44,4477,mid1,M1-F24-Practice-Timed-80,23,85.21739130434783
F24,44,4518,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-160,29,62.06896551724138
F24,44,4401,mid2,Mid2-F24-Practice-Timed-80,32,87.1875
F24,45,4580,mid1,M1-F24-Practice-Timed-160,26,57.01923076923077
F24,45,4585,mid1,M1-F24-Practice-Timed-80,24,82.08333333333333
F24,45,4606,mid2,Mid2-F24-Practice-Timed-160,30,26.333333333333336
F24,46,4557,mid1,M1-F24-Practice-Timed-80,26,81.53846153846153
F24,46,4573,mid2,Mid2-F24-Practice-Timed-80,31,61.29032258064516
F24,47,4819,mid2,Mid2-F24-Practice-Timed-80,29,82.75862068965517
F24,48,4743,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,25,66.4
F24,48,4925,mid1,M1-F24-Practice-Timed-80,26,74.6153846153846
F24,48,4971,mid2,Mid2-F24-Practice-Timed-80,32,70.20833333333333
F24,49,4875,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,24,71.14583333333333
F24,50,5053,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,23,60.86956521739131
F24,50,5055,mid1,M1-F24-Practice-Timed-160,26,86.15384615384615
F24,50,5076,mid2,Mid2-F24-Practice-Timed-80,28,67.85714285714286
F24,51,4986,mid1,M1-F24-Practice-Timed-80,25,70.1
F24,51,5138,mid1,M1-F24-Practice-Timed-80,25,44.6
F24,51,5172,mid2,Mid2-F24-Practice-Timed-80,25,28.000000000000004
F24,52,5088,mid1,M1-F24-Practice-Timed-80,25,79.2
F24,53,5240,mid1,M1-F24-Practice-Timed-80,26,83.84615384615385
F24,53,5290,mid2,M2-F24-Practice-Accom,28,60.71428571428571
F24,53,5281,mid2,Mid2-F24-Practice-Timed-120,25,48.0
F24,53,5280,mid2,Mid2-F24-Practice-Timed-160,27,40.74074074074074
F24,54,5297,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,20,40.0
F24,54,5346,mid2,Mid2-F24-Practice-Timed-80,29,37.93103448275862
F24,54,5374,mid2,Mid2-F24-Practice-Timed-80,30,43.333333333333336
F24,55,5442,mid1,M1-F24-Practice-Timed-160,26,86.92307692307692
F24,55,5443,mid1,M1-F24-Practice-Timed-80,25,96.0
F24,57,5628,mid1,M1-F24-Practice-Timed-80,26,81.92307692307692
F24,57,5657,mid2,M2-F24-Practice-Accom,32,89.375
F24,57,5652,mid2,Mid2-F24-Practice-Timed-80,29,44.827586206896555
F24,58,5704,mid1,M1-F24-Practice-Timed-80,25,52.400000000000006
F24,59,5728,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,26,80.76923076923077
F24,60,5827,mid1,M1-F24-Practice-Timed-80,26,92.3076923076923
F24,60,5842,mid2,Mid2-F24-Practice-Timed-80,31,82.1505376344086
F24,61,5885,mid1,M1-F24-Practice-Timed-80,26,75.76923076923077
F24,61,5903,mid2,Mid2-F24-Practice-Timed-120,31,48.38709677419355
F24,62,5975,mid1,M1-F24-Practice-Timed-120,23,47.82608695652174
F24,63,6062,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,21,70.95238095238095
F24,63,6095,mid2,M2-F24-Practice-Accom,24,87.5
F24,63,6091,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-160,36,88.88888888888889
F24,64,6176,mid1,M1-F24-Practice-Timed-160,26,80.38461538461537
F24,64,6220,mid2,Mid2-F24-Practice-Timed-120,29,92.41379310344828
F24,64,6215,mid2,Mid2-F24-Practice-Timed-160,29,48.275862068965516
F24,65,6283,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,95.76923076923076
F24,65,6305,mid2,Mid2-F24-Practice-Timed-120,26,73.07692307692307
F24,66,6438,mid1,M1-F24-Practice-Timed-120,26,70.28846153846153
F24,66,6419,mid1,M1-F24-Practice-Timed-80,26,63.26923076923077
F24,66,6484,mid2,Mid2-F24-Practice-Timed-120,30,40.0
F24,66,6485,mid2,Mid2-F24-Practice-Timed-80,32,39.479166666666664
F24,68,6682,mid1,M1-F24-Practice-Timed-120,26,92.3076923076923
F24,68,6538,mid1,M1-F24-Practice-Timed-80,26,85.00000000000001
F24,68,6680,mid1,M1-F24-Practice-Timed-80,25,68.0
F24,68,6698,mid2,Mid2-F24-Practice-Timed-160,32,90.625
F24,68,6695,mid2,Mid2-F24-Practice-Timed-80,29,62.06896551724138
F24,69,6613,mid1,M1-F24-Practice-Timed-80,26,90.38461538461539
F24,69,6739,mid1,M1-F24-Practice-Timed-80,24,60.10416666666667
F24,69,6630,mid2,Mid2-F24-Practice-Timed-80,29,68.96551724137932
F24,69,6761,mid2,Mid2-F24-Practice-Timed-80,29,51.724137931034484
F24,70,6814,mid1,M1-F24-Practice-Timed-80,26,70.38461538461539
F24,70,6825,mid2,Mid2-F24-Practice-Timed-80,30,76.0
F24,71,6876,mid1,M1-F24-Practice-Timed-160,25,61.6
F24,71,6729,mid1,M1-F24-Practice-Timed-80,26,87.6923076923077
F24,71,6880,mid1,M1-F24-Practice-Timed-80,26,63.07692307692307
F24,71,6759,mid2,Mid2-F24-Practice-Timed-80,30,63.33333333333333
F24,72,6984,mid1,M1-F24-Practice-Timed-80,25,62.4
F24,72,7025,mid2,Mid2-F24-Practice-Timed-80,31,66.23655913978496
F24,73,7134,mid1,M1-F24-Practice-Timed-80,25,49.2
F24,73,7232,mid2,M2-F24-Practice-Accom | Mid2-F24-Practice-Timed-120,28,64.28571428571429
F24,74,7339,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,26,88.46153846153845
F24,75,7450,mid1,M1-F24-Practice-Timed-120,26,68.84615384615384
F24,76,7588,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,26,96.15384615384616
F24,76,7587,mid1,M1-F24-Practice-Timed-80,26,92.3076923076923
F24,77,7245,mid1,M1-F24-Practice-Timed-80,24,54.79166666666667
F24,77,7271,mid2,Mid2-F24-Practice-Timed-80,30,66.66666666666666
F24,78,7343,mid1,M1-F24-Practice-Timed-80,26,76.92307692307693
F24,78,7784,mid1,M1-F24-Practice-Timed-80,23,41.086956521739125
F24,78,7398,mid2,Mid2-F24-Practice-Timed-80,30,66.66666666666666
F24,78,7818,mid2,Mid2-F24-Practice-Timed-80,29,51.724137931034484
F24,79,7932,mid2,Mid2-F24-Practice-Timed-80,29,79.3103448275862
F24,80,7538,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,96.15384615384616
F24,83,7721,mid1,M1-F24-Practice-Timed-80,24,66.25
F24,85,8374,mid1,M1-F24-Practice-Timed-80,26,91.53846153846155
F24,86,8506,mid1,M1-F24-Practice-Timed-120,24,56.666666666666664
F24,87,8570,mid1,M1-F24-Practice-Timed-80,20,65.0
F24,87,8623,mid2,Mid2-F24-Practice-Timed-160,25,80.0
F24,87,8622,mid2,Mid2-F24-Practice-Timed-80,25,76.0
F24,88,7965,mid1,M1-F24-Practice-Timed-160,15,80.0
F24,89,8078,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,26,72.01923076923077
F24,89,8103,mid2,Mid2-F24-Practice-Timed-80,31,48.70967741935483
F24,91,8238,mid1,M1-F24-Practice-Timed-80,26,80.38461538461537
F24,93,8383,mid1,M1-F24-Practice-Timed-160,26,75.3846153846154
F24,93,8397,mid2,Mid2-F24-Practice-Timed-160,28,50.0
F24,95,8473,mid1,M1-F24-Practice-Timed-160,25,57.99999999999999
F24,95,8489,mid2,Mid2-F24-Practice-Timed-160 | Mid2-F24-Practice-Timed-80,45,97.77777777777777
F24,96,8550,mid1,M1-F24-Practice-Timed-80,26,84.61538461538461
F24,96,8564,mid2,Mid2-F24-Practice-Timed-80,32,78.125
F24,97,8631,mid1,M1-F24-Practice-Timed-80,21,34.523809523809526
F24,98,8698,mid1,M1-F24-Practice-Timed-80,25,74.7
F24,98,8734,mid2,Mid2-F24-Practice-Timed-120,31,85.16129032258064
F24,98,8729,mid2,Mid2-F24-Practice-Timed-160,29,79.3103448275862
F24,99,8790,mid1,M1-F24-Practice-Timed-80,25,89.2
F24,99,8812,mid2,Mid2-F24-Practice-Timed-80,30,76.66666666666667
F24,100,8889,mid1,M1-F24-Practice-Timed-80,22,67.72727272727272
F24,101,8958,mid1,M1-F24-Practice-Timed-120,26,80.38461538461537
F24,101,8967,mid2,Mid2-F24-Practice-Timed-160,30,53.333333333333336
F24,102,9052,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,92.3076923076923
F24,102,9068,mid2,Mid2-F24-Practice-Timed-80,32,84.375
F24,103,9154,mid1,M1-F24-Practice-Timed-80,21,57.14285714285714
F24,103,9177,mid2,Mid2-F24-Practice-Timed-80,29,72.41379310344827
F24,107,9543,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,26,82.6923076923077
F24,107,9541,mid1,M1-F24-Practice-Timed-80,26,76.53846153846153
F24,107,9563,mid2,Mid2-F24-Practice-Timed-160,32,75.0
F24,107,9560,mid2,Mid2-F24-Practice-Timed-80,29,79.3103448275862
F24,109,9858,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,25,63.0
F24,111,10095,mid1,M1-F24-Practice-Timed-120,24,80.83333333333333
F24,111,10143,mid2,Mid2-F24-Practice-Timed-120,30,89.33333333333333
F24,111,10133,mid2,Mid2-F24-Practice-Timed-160,31,48.38709677419355
F24,113,10206,mid1,M1-F24-Practice-Timed-80,26,49.23076923076923
F24,113,10221,mid2,Mid2-F24-Practice-Timed-80,29,67.58620689655173
F24,114,10296,mid1,M1-F24-Practice-Timed-160,26,80.76923076923077
F24,114,10329,mid2,Mid2-F24-Practice-Timed-120,31,90.32258064516128
F24,114,10324,mid2,Mid2-F24-Practice-Timed-160,29,62.06896551724138
F24,115,10467,mid1,M1-F24-Practice-Timed-120,25,87.6
F24,116,10708,mid2,Mid2-F24-Practice-Timed-160,29,31.03448275862069
F24,117,10883,mid1,M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,84.23076923076923
F24,117,10912,mid2,Mid2-F24-Practice-Timed-80,32,87.5
F24,118,11008,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,22,64.77272727272727
F24,118,11012,mid1,M1-F24-Practice-Timed-80,23,79.02173913043478
F24,118,11055,mid2,Mid2-F24-Practice-Timed-160,29,51.37931034482759
F24,119,11166,mid1,M1-F24-Practice-Timed-80,25,79.2
F24,120,11262,mid2,Mid2-F24-Practice-Timed-80,27,77.77777777777779
F24,121,11321,mid1,M1-F24-Practice-Timed-80,26,80.38461538461537
F24,121,11351,mid2,Mid2-F24-Practice-Timed-80,32,74.6875
F24,123,11539,mid2,Mid2-F24-Practice-Timed-80,29,62.06896551724138
F24,124,11600,mid1,M1-F24-Practice-Timed-80,26,76.15384615384616
F24,125,11833,mid2,Mid2-F24-Practice-Timed-80,29,72.41379310344827
F24,126,11939,mid1,M1-F24-Practice-Timed-80,25,60.0
F24,126,11965,mid2,Mid2-F24-Practice-Timed-80,29,58.620689655172406
F24,127,12009,mid1,M1-F24-Practice-Timed-80,25,73.6
F24,128,12087,mid1,M1-F24-Practice-Timed-160,26,84.61538461538461
F24,128,12134,mid2,Mid2-F24-Practice-Timed-120,32,96.875
F24,128,12122,mid2,Mid2-F24-Practice-Timed-80,30,61.66666666666667
F24,130,12195,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,23,86.95652173913044
F24,133,12505,mid1,M1-F24-Practice-Timed-80,26,80.76923076923077
F24,133,12556,mid2,Mid2-F24-Practice-Timed-120 | Mid2-F24-Practice-Timed-160,32,93.75
F24,133,12555,mid2,Mid2-F24-Practice-Timed-80,31,58.27956989247311
F24,134,12610,mid1,M1-F24-Practice-Timed-160,23,91.30434782608695
F24,134,12609,mid1,M1-F24-Practice-Timed-80,26,84.61538461538461
F24,135,12672,mid1,M1-F24-Practice-Timed-80,26,96.15384615384616
F24,135,12685,mid2,Mid2-F24-Practice-Timed-80,31,75.48387096774192
F24,136,12736,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-160,26,80.76923076923077
F24,137,12814,mid1,M1-F24-Practice-Timed-120,24,63.125
F24,137,12810,mid1,M1-F24-Practice-Timed-80,26,76.92307692307693
F24,138,12911,mid2,Mid2-F24-Practice-Timed-80,32,65.3125
F24,140,13145,mid1,M1-F24-Practice-Timed-120 | M1-F24-Practice-Timed-80,24,60.416666666666664
F24,140,13185,mid2,Mid2-F24-Practice-Timed-160,32,48.125
F24,144,13427,mid1,M1-F24-Practice-Timed-80,26,80.76923076923077
F24,144,13443,mid2,Mid2-F24-Practice-Timed-80,30,83.33333333333334
F24,145,13515,mid1,M1-F24-Practice-Timed-120,26,84.23076923076923
F24,145,13514,mid1,M1-F24-Practice-Timed-80,26,91.92307692307692
F24,146,13606,mid1,M1-F24-Practice-Timed-160 | M1-F24-Practice-Timed-80,26,91.53846153846155
F24,149,13682,mid1,M1-F24-Practice-Timed-80,26,92.3076923076923
F24,149,13698,mid2,Mid2-F24-Practice-Timed-80,31,71.29032258064517
F24,151,13807,mid1,M1-F24-Practice-Timed-160,26,76.92307692307693
F24,151,13836,mid2,Mid2-F24-Practice-Timed-160,32,90.625
F25,2,39,mid1,M1-F25-Practice-Timed,27,80.0
F25,2,175,mid1,M1-F25-Practice-Timed,27,88.88888888888889
F25,2,63,mid2,Mid2-F25-Practice-Timed,26,42.30769230769231
F25,2,199,mid2,Mid2-F25-Practice-Timed,32,74.6875
F25,2,66,mid2,Mid2-F25-Practice-Timed-120,29,72.41379310344827
F25,3,260,mid1,M1-F25-Practice-Timed,27,70.37037037037037
F25,3,159,mid2,Mid2-F25-Practice-Timed,32,90.625
F25,3,164,mid2,Mid2-F25-Practice-Timed-120,32,84.375
F25,4,214,mid1,M1-F25-Practice-Timed,26,53.84615384615385
F25,5,329,mid1,M1-F25-Practice-Timed,27,84.44444444444444
F25,5,338,mid2,Mid2-F25-Practice-Timed-160,37,32.88288288288288
F25,6,543,mid1,M1-F25-Practice-Timed,26,67.01923076923077
F25,6,446,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5,25,100.0
F25,6,481,mid2,Mid2-F25-Practice-Timed,29,62.06896551724138
F25,6,587,mid2,Mid2-F25-Practice-Timed,28,57.14285714285714
F25,7,700,mid1,M1-F25-Practice-Timed,27,81.1111111111111
F25,7,552,mid1,M1-F25-Practice-Timed-1.5,26,63.846153846153854
F25,7,727,mid2,Mid2-F25-Practice-Timed,31,76.45161290322581
F25,7,565,mid2,Mid2-F25-Practice-Timed-120,30,61.33333333333333
F25,8,861,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5,23,66.30434782608695
F25,8,614,mid1,M1-F25-Practice-Timed-1.5,21,57.14285714285714
F25,9,958,mid1,M1-F25-Practice-Timed-1.5,21,38.095238095238095
F25,10,1062,mid1,M1-F25-Practice-Timed,26,78.46153846153847
F25,10,1063,mid1,M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0,27,99.25925925925925
F25,10,1066,mid1,M1-F25-Practice-Timed-2.5,27,91.85185185185185
F25,10,1083,mid2,Mid2-F25-Practice-Timed,31,76.7741935483871
F25,11,790,mid1,M1-F25-Practice-Timed,27,84.44444444444444
F25,11,793,mid1,M1-F25-Practice-Timed-1.5,27,84.07407407407406
F25,11,811,mid2,Mid2-F25-Practice-Timed,31,43.87096774193549
F25,11,816,mid2,Mid2-F25-Practice-Timed-120,32,77.5
F25,12,1257,mid1,M1-F25-Practice-Timed,27,95.18518518518519
F25,12,883,mid2,Mid2-F25-Practice-Timed,29,65.51724137931035
F25,14,1473,mid1,M1-F25-Practice-Timed,27,95.92592592592592
F25,14,1494,mid2,Mid2-F25-Practice-Timed,31,40.32258064516129
F25,15,1569,mid1,M1-F25-Practice-Timed,23,53.2608695652174
F25,15,1570,mid1,M1-F25-Practice-Timed-1.5,21,76.19047619047619
F25,15,1584,mid2,Mid2-F25-Practice-Timed,29,55.172413793103445
F25,15,1587,mid2,Mid2-F25-Practice-Timed-120,30,73.33333333333333
F25,17,1732,mid1,M1-F25-Practice-Timed,27,63.703703703703695
F25,17,1736,mid1,M1-F25-Practice-Timed-1.5,24,90.0
F25,17,1762,mid2,Mid2-F25-Practice-Timed,29,70.6896551724138
F25,17,1490,mid2,Mid2-F25-Practice-Timed | Mid2-F25-Practice-Timed-120,29,17.24137931034483
F25,19,1833,mid1,M1-F25-Practice-Timed,27,77.4074074074074
F25,19,1577,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,27,85.18518518518519
F25,19,1845,mid2,Mid2-F25-Practice-Timed,32,67.1875
F25,20,1673,mid1,M1-F25-Practice-Timed,27,95.92592592592592
F25,20,1676,mid1,M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,49,95.91836734693877
F25,20,1696,mid2,Mid2-F25-Practice-Timed,28,67.85714285714286
F25,22,2159,mid1,M1-F25-Practice-Timed,27,91.85185185185185
F25,23,1913,mid1,M1-F25-Practice-Timed,26,84.61538461538461
F25,23,1936,mid2,Mid2-F25-Practice-Timed,29,68.96551724137932
F25,24,2399,mid2,Mid2-F25-Practice-Timed,32,64.27083333333333
F25,25,2108,mid1,M1-F25-Practice-Timed,21,28.57142857142857
F25,25,2144,mid2,Mid2-F25-Practice-Timed-160,29,24.137931034482758
F25,26,2276,mid1,M1-F25-Practice-Timed,27,88.88888888888889
F25,26,2304,mid2,Mid2-F25-Practice-Timed,29,77.93103448275862
F25,27,2368,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.5,26,39.90384615384615
F25,27,2385,mid2,Mid2-F25-Practice-Timed-120,31,57.096774193548384
F25,27,2387,mid2,Mid2-F25-Practice-Timed-200,24,87.5
F25,28,2436,mid1,M1-F25-Practice-Timed,27,88.88888888888889
F25,28,2454,mid2,Mid2-F25-Practice-Timed,30,63.33333333333333
F25,30,2871,mid2,Mid2-F25-Practice-Timed,30,40.0
