semester_raw,anon_student_id,midterm,semester,normalized_midterm_name,n_items_observed,n_items_scored,score_points,score_pct,exam_start,exam_end,n_sessions,total_exam_minutes,coverage_pct
W24,24,mid1,Winter 2024,Winter 2024 Midterm 1,30,28,6.0,21.428571428571427,2024-02-15 15:01:06.938846,2024-02-15 16:21:16.235221,1,80.15493958333333,93.33333333333333
W24,24,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,6.0,20.0,2024-03-14 14:01:03.746319,2024-03-14 14:59:16.337279,1,58.20984933333333,93.75
W24,25,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,17.8,61.37931034482759,2024-02-15 15:00:54.416022,2024-02-15 16:21:03.655227,1,80.15398675,93.54838709677419
W24,25,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.5,58.333333333333336,2024-03-14 14:00:41.838385,2024-03-14 15:20:24.758585,1,79.71533666666666,93.75
W24,26,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.1,83.10344827586206,2024-02-15 15:01:04.644275,2024-02-15 16:21:22.829128,1,80.30308088333332,93.54838709677419
W24,26,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,23.3,77.66666666666667,2024-03-14 14:01:01.411822,2024-03-14 15:20:49.505800,1,79.8015663,93.75
W24,27,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,26.0,89.65517241379311,2024-02-15 15:00:57.790875,2024-02-15 16:02:40.724792,1,61.71556528333333,93.54838709677419
W24,27,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.0,70.0,2024-03-14 14:00:58.218146,2024-03-14 15:08:54.687693,1,67.94115911666667,93.75
W24,29,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,23.0,79.3103448275862,2024-02-15 15:01:08.256446,2024-02-15 16:15:56.740683,1,74.80807061666665,93.54838709677419
W24,29,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.5,65.0,2024-03-14 14:00:39.882175,2024-03-14 15:18:59.247489,1,78.32275523333333,93.75
W24,30,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.7,57.586206896551715,2024-02-15 15:01:19.721195,2024-02-15 16:12:35.866886,1,71.26909485,93.54838709677419
W24,30,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.5,61.66666666666667,2024-03-14 14:01:01.392523,2024-03-14 15:16:42.452708,1,75.68433641666667,93.75
W24,31,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.0,55.172413793103445,2024-02-15 15:01:38.192953,2024-02-15 16:14:14.069741,1,72.59794646666666,93.54838709677419
W24,31,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.0,53.333333333333336,2024-03-14 14:06:07.896208,2024-03-14 15:41:03.409485,1,94.92522128333333,93.75
W24,32,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.4,70.34482758620689,2024-02-15 15:03:51.438915,2024-02-15 16:21:40.487387,1,77.81747453333334,93.54838709677419
W24,32,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,14.9,49.66666666666667,2024-03-14 14:00:22.189762,2024-03-14 15:19:39.547173,1,79.28929018333334,93.75
W24,34,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,22.0,75.86206896551724,2024-02-15 15:07:58.415363,2024-02-15 16:30:19.207810,1,82.34654078333332,93.54838709677419
W24,34,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.0,73.33333333333333,2024-03-14 14:10:46.560120,2024-03-14 14:58:43.526663,1,47.949442383333334,93.75
W24,35,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:01:09.828796,2024-02-15 15:54:55.619075,1,53.763171316666664,93.54838709677419
W24,35,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.0,66.66666666666666,2024-03-14 14:00:58.219799,2024-03-14 15:16:57.316849,1,75.98495083333334,93.75
W24,36,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,21.0,72.41379310344827,2024-02-15 15:01:07.158488,2024-02-15 16:21:23.802917,1,80.27740715,93.54838709677419
W24,36,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.2,53.99999999999999,2024-03-14 14:01:09.792410,2024-03-14 15:21:19.253799,1,80.15768981666666,93.75
W24,38,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,7.0,24.137931034482758,2024-02-15 15:18:25.037155,2024-02-15 16:17:27.210014,1,59.036214316666666,93.54838709677419
W24,38,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,6.0,20.0,2024-03-14 14:30:59.005798,2024-03-14 15:21:35.977120,1,50.616188699999995,93.75
W24,39,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.7,71.37931034482759,2024-02-15 15:00:53.537537,2024-02-15 16:21:00.007610,1,80.10783455,93.54838709677419
W24,39,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.5,65.0,2024-03-14 14:00:33.676231,2024-03-14 15:17:21.426701,1,76.79584116666666,93.75
W24,40,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,23.7,81.72413793103448,2024-02-15 15:01:02.142337,2024-02-15 15:47:05.414183,1,46.054530766666666,93.54838709677419
W24,40,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.9,69.66666666666667,2024-03-14 14:00:58.031713,2024-03-14 15:01:17.900374,1,60.33114435,93.75
W24,41,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,14.2,48.96551724137931,2024-02-15 15:00:58.008967,2024-02-15 16:21:15.678756,1,80.29449648333333,93.54838709677419
W24,41,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,8.0,26.666666666666668,2024-03-14 14:00:44.951380,2024-03-14 15:20:31.030407,1,79.76798378333334,93.75
W24,42,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,21.7,74.82758620689654,2024-02-15 15:00:56.339762,2024-02-15 16:21:12.710410,1,80.27284413333334,93.54838709677419
W24,42,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.8,62.66666666666667,2024-03-14 14:01:01.023498,2024-03-14 15:21:32.711796,1,80.5281383,93.75
W24,43,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,19.2,66.20689655172414,2024-02-15 15:01:41.544682,2024-02-15 16:21:50.492142,1,80.14912433333333,93.54838709677419
W24,43,mid2,Winter 2024,Winter 2024 Midterm 2,31,29,15.6,53.79310344827586,2024-03-14 14:01:14.279040,2024-03-14 15:21:23.930942,1,80.16086503333332,93.54838709677419
W24,44,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.575,70.94827586206897,2024-02-15 15:01:39.426757,2024-02-15 16:22:20.769865,1,80.6890518,93.54838709677419
W24,44,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.7,69.0,2024-03-14 14:00:24.874574,2024-03-14 15:13:42.115841,1,73.28735445000001,93.75
W24,45,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,23.9,82.41379310344827,2024-02-15 15:01:04.916883,2024-02-15 16:03:57.323377,1,62.87344156666666,93.54838709677419
W24,45,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.5,61.66666666666667,2024-03-14 14:00:42.981150,2024-03-14 14:55:53.057217,1,55.16793445,93.75
W24,46,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.7,71.37931034482759,2024-02-15 15:00:56.125506,2024-02-15 15:46:07.233128,1,45.18512703333333,93.54838709677419
W24,46,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.0,63.33333333333333,2024-03-14 14:09:44.940168,2024-03-14 14:58:12.299305,1,48.455985616666666,93.75
W24,47,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,23.2,80.0,2024-02-15 15:00:51.328274,2024-02-15 16:17:11.401347,1,76.33455121666665,93.54838709677419
W24,47,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.7,65.66666666666666,2024-03-14 14:00:23.180480,2024-03-14 15:19:36.369271,1,79.21981318333333,93.75
W24,48,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,15.8,54.48275862068965,2024-02-15 15:00:56.973493,2024-02-15 16:21:08.353598,1,80.18966841666666,93.54838709677419
W24,48,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.7,59.0,2024-03-14 14:00:44.118119,2024-03-14 15:20:40.275005,1,79.93594809999999,93.75
W24,49,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,11.7,40.3448275862069,2024-02-15 15:02:29.430169,2024-02-15 16:22:51.078007,1,80.3607973,93.54838709677419
W24,49,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,9.1,30.333333333333336,2024-03-14 14:01:02.423405,2024-03-14 15:21:12.030531,1,80.16011876666667,93.75
W24,50,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.0,68.96551724137932,2024-02-15 15:00:53.740764,2024-02-15 16:21:10.441290,1,80.27834209999999,93.54838709677419
W24,50,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.5,58.333333333333336,2024-03-14 14:21:07.207389,2024-03-14 15:34:18.106439,1,73.18165083333334,93.75
W24,51,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,10.2,35.172413793103445,2024-02-15 15:01:00.105371,2024-02-15 16:21:20.694868,1,80.34315828333334,93.54838709677419
W24,51,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,13.5,45.0,2024-03-14 14:00:25.705535,2024-03-14 15:20:04.658011,1,79.64920793333334,93.75
W24,52,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,14.8,51.03448275862069,2024-02-15 15:01:17.441939,2024-02-15 16:21:38.858266,1,80.35693878333333,93.54838709677419
W24,52,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,15.7,52.33333333333333,2024-03-14 14:01:17.268872,2024-03-14 15:21:30.901944,1,80.22721786666666,93.75
W24,53,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,14.0,48.275862068965516,2024-02-15 15:01:30.333997,2024-02-15 16:21:42.904340,1,80.20950571666667,93.54838709677419
W24,53,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,14.6,48.666666666666664,2024-03-14 14:00:33.608554,2024-03-14 15:20:41.818607,1,80.13683421666666,93.75
W24,54,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.4,56.551724137931025,2024-02-15 15:00:56.527953,2024-02-15 16:19:34.626060,1,78.63496845,93.54838709677419
W24,54,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.5,61.66666666666667,2024-03-14 14:03:02.123622,2024-03-14 15:22:43.180934,1,79.68428853333333,93.75
W24,55,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.7,71.37931034482759,2024-02-15 15:00:54.777461,2024-02-15 16:06:53.426816,1,65.97748925,93.54838709677419
W24,55,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.0,66.66666666666666,2024-03-14 14:00:32.138666,2024-03-14 15:17:07.374376,1,76.58726183333333,93.75
W24,56,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.927272727272726,58.369905956112845,2024-02-15 15:00:58.557693,2024-02-15 16:21:16.656713,1,80.30165033333333,93.54838709677419
W24,56,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.7,59.0,2024-03-14 14:00:39.100818,2024-03-14 15:18:23.126237,1,77.73375698333332,93.75
W24,57,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:00:48.015303,2024-02-15 15:30:26.838608,1,29.64705508333333,93.54838709677419
W24,57,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.8,72.66666666666667,2024-03-14 14:00:56.779453,2024-03-14 14:48:29.087837,1,47.53847306666667,93.75
W24,58,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.0,82.75862068965517,2024-02-15 15:04:54.600327,2024-02-15 16:03:04.772456,1,58.169535483333334,93.54838709677419
W24,58,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.9,56.33333333333332,2024-03-14 14:00:34.211285,2024-03-14 15:06:41.302608,1,66.11818871666667,93.75
W24,59,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,23.0,79.3103448275862,2024-02-15 15:00:52.877224,2024-02-15 16:01:45.337798,1,60.8743429,93.54838709677419
W24,59,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.0,70.0,2024-03-14 14:00:49.383465,2024-03-14 15:10:12.295460,1,69.38186658333333,93.75
W24,60,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:01:40.608405,2024-02-15 15:54:13.886112,1,52.55462845,93.54838709677419
W24,60,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.0,73.33333333333333,2024-03-14 14:00:33.908296,2024-03-14 15:10:33.023846,1,69.98525916666668,93.75
W24,61,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.7,57.586206896551715,2024-02-15 15:01:04.298032,2024-02-15 16:21:22.779537,1,80.30802508333333,93.54838709677419
W24,61,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.0,56.666666666666664,2024-03-14 14:00:42.782956,2024-03-14 15:20:51.285891,1,80.14171558333334,93.75
W24,62,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,19.175,66.12068965517241,2024-02-15 15:04:21.898768,2024-02-15 16:22:40.202966,1,78.30506996666666,93.54838709677419
W24,62,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,13.0,43.333333333333336,2024-03-14 14:00:31.569777,2024-03-14 15:20:51.793522,1,80.33706241666667,93.75
W24,63,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,19.7,67.93103448275862,2024-02-15 15:01:08.698914,2024-02-15 16:18:27.148819,1,77.30749841666668,93.54838709677419
W24,63,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.6,55.333333333333336,2024-03-14 14:01:00.664706,2024-03-14 15:16:30.377917,1,75.49522018333333,93.75
W24,65,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.0,82.75862068965517,2024-02-15 15:00:59.124169,2024-02-15 16:03:54.180869,1,62.917611666666666,93.54838709677419
W24,65,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.9,63.0,2024-03-14 14:00:39.942507,2024-03-14 15:12:08.062066,1,71.46865931666666,93.75
W24,66,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,11.7,40.3448275862069,2024-02-15 15:00:58.844937,2024-02-15 15:57:45.252571,1,56.77346056666667,93.54838709677419
W24,66,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.5,55.00000000000001,2024-03-14 14:00:48.480748,2024-03-14 14:54:39.059768,1,53.84298366666667,93.75
W24,67,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,14.166666666666666,48.85057471264368,2024-02-15 15:00:58.050368,2024-02-15 16:12:51.023883,1,71.88289191666667,93.54838709677419
W24,67,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,12.0,40.0,2024-03-14 14:00:37.051866,2024-03-14 15:18:10.459335,1,77.55679115,93.75
W24,68,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:02:12.849034,2024-02-15 16:06:19.782471,1,64.11555728333333,93.54838709677419
W24,68,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.8,76.0,2024-03-14 14:00:38.056632,2024-03-14 15:05:01.051145,1,64.38324188333334,93.75
W24,69,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,12.0,41.37931034482759,2024-02-15 15:01:01.377388,2024-02-15 16:21:22.376358,1,80.34998283333333,93.54838709677419
W24,69,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,9.0,30.0,2024-03-14 14:00:50.325537,2024-03-14 15:20:10.899153,1,79.3428936,93.75
W24,70,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:00:57.756165,2024-02-15 15:53:28.226229,1,52.5078344,93.54838709677419
W24,70,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.8,69.33333333333334,2024-03-14 14:00:38.823932,2024-03-14 15:04:23.872969,1,63.75081728333334,93.75
W24,71,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,22.0,75.86206896551724,2024-02-15 15:00:50.210296,2024-02-15 16:23:59.595704,1,83.15642346666667,93.54838709677419
W24,71,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.0,70.0,2024-03-14 14:00:43.654165,2024-03-14 15:20:16.687726,1,79.55055935,93.75
W24,72,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,12.4,42.758620689655174,2024-02-15 15:01:08.172481,2024-02-15 16:21:27.584190,1,80.32352848333333,93.54838709677419
W24,72,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,15.2,50.66666666666666,2024-03-14 14:01:14.763949,2024-03-14 15:21:24.853937,1,80.16816646666666,93.75
W24,73,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,9.5,32.758620689655174,2024-02-15 15:01:16.792837,2024-02-15 16:21:30.051608,1,80.22097951666666,93.54838709677419
W24,73,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.6,58.666666666666664,2024-03-14 14:00:58.992057,2024-03-14 15:21:13.423345,1,80.24052146666666,93.75
W24,74,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,6.7,23.10344827586207,2024-02-15 15:10:34.466739,2024-02-15 16:25:52.839097,1,75.30620596666667,93.54838709677419
W24,74,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.1,53.66666666666667,2024-03-15 18:03:34.331878,2024-03-15 19:23:25.230506,1,79.84831046666666,93.75
W24,75,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.0,82.75862068965517,2024-02-15 15:06:00.862572,2024-02-15 15:55:04.526580,1,49.061066800000006,93.54838709677419
W24,75,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.0,73.33333333333333,2024-03-14 14:05:17.432308,2024-03-14 14:54:04.959137,1,48.792113816666664,93.75
W24,76,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,15.8,54.48275862068965,2024-02-15 15:01:18.450700,2024-02-15 16:07:25.873897,1,66.12371995,93.54838709677419
W24,76,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.0,53.333333333333336,2024-03-14 14:01:00.692803,2024-03-14 15:06:02.829164,1,65.03560601666666,93.75
W24,77,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.81818181818182,85.57993730407524,2024-02-15 15:01:17.109594,2024-02-15 16:14:07.501062,1,72.83985779999999,93.54838709677419
W24,77,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.3,71.00000000000001,2024-03-14 14:00:43.633927,2024-03-14 15:20:53.368103,1,80.16223626666667,93.75
W24,78,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,15.3,52.758620689655174,2024-02-15 15:02:10.007601,2024-02-15 16:18:02.544800,1,75.87561998333334,93.54838709677419
W24,78,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.0,56.666666666666664,2024-03-14 14:00:46.006299,2024-03-14 15:07:49.812938,1,67.06344398333333,93.75
W24,79,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,18.875,65.08620689655173,2024-02-15 15:01:05.108729,2024-02-15 15:59:52.893199,1,58.79640783333333,93.54838709677419
W24,79,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.9,69.66666666666667,2024-03-14 14:01:01.264904,2024-03-14 15:19:00.468241,1,77.98672228333334,93.75
W24,80,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.0,82.75862068965517,2024-02-15 15:01:12.718027,2024-02-15 16:06:38.474260,1,65.42927055,93.54838709677419
W24,80,mid2,Winter 2024,Winter 2024 Midterm 2,33,31,15.6,50.32258064516129,2024-03-14 14:00:30.121306,2024-03-14 15:14:00.731768,1,73.51017436666666,93.93939393939394
W24,81,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,17.375,59.91379310344828,2024-02-15 15:00:56.489004,2024-02-15 16:21:04.100717,1,80.12686188333333,93.54838709677419
W24,81,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,14.5,48.333333333333336,2024-03-14 14:00:44.917477,2024-03-14 15:21:03.487880,1,80.30950671666666,93.75
W24,82,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,17.727272727272727,61.12852664576802,2024-02-15 15:01:07.023806,2024-02-15 16:21:24.362535,1,80.28897881666667,93.54838709677419
W24,82,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.5,55.00000000000001,2024-03-14 14:01:00.867651,2024-03-14 15:21:19.802394,1,80.31557905,93.75
W24,83,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.7,57.586206896551715,2024-02-15 15:01:11.318165,2024-02-15 16:21:51.466178,1,80.66913355,93.54838709677419
W24,83,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,13.5,45.0,2024-03-14 14:05:16.055288,2024-03-14 15:24:55.711249,1,79.66093268333334,93.75
W24,84,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,17.2,59.310344827586206,2024-02-15 15:00:57.671577,2024-02-15 16:21:30.784637,1,80.55188433333333,93.54838709677419
W24,84,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.5,68.33333333333333,2024-03-14 14:00:39.618579,2024-03-14 15:21:09.386609,1,80.49613383333333,93.75
W24,85,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,14.7,50.689655172413794,2024-02-15 15:01:12.703747,2024-02-15 16:20:57.757204,1,79.75089095,93.54838709677419
W24,85,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.4,61.33333333333333,2024-03-14 14:00:38.085596,2024-03-14 15:08:26.854691,1,67.81281825,93.75
W24,86,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.493181818181817,70.66614420062696,2024-02-15 14:58:17.308935,2024-02-15 16:59:21.952032,1,121.07738495,93.54838709677419
W24,86,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.0,73.33333333333333,2024-03-14 14:04:29.696216,2024-03-14 15:14:40.839879,1,70.18572771666666,93.75
W24,87,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,22.8,78.62068965517241,2024-02-15 15:01:21.837330,2024-02-15 16:21:30.785410,1,80.14913466666667,93.54838709677419
W24,87,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.0,60.0,2024-03-14 14:25:06.287842,2024-03-14 15:20:33.107520,1,55.44699463333333,93.75
W24,88,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.5,87.93103448275862,2024-02-15 15:01:21.682927,2024-02-15 16:21:40.210696,1,80.30879615,93.54838709677419
W24,88,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,24.0,80.0,2024-03-14 14:00:51.156871,2024-03-14 15:21:02.416840,1,80.18766615,93.75
W24,89,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,18.1,62.41379310344828,2024-02-15 15:01:03.142745,2024-02-15 16:21:14.114281,1,80.18285893333334,93.54838709677419
W24,89,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.8,62.66666666666667,2024-03-14 14:00:27.988867,2024-03-14 15:20:13.307674,1,79.75531344999999,93.75
W24,90,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,24.0,82.75862068965517,2024-02-15 15:00:54.508457,2024-02-15 16:14:10.357604,1,73.26415245,93.54838709677419
W24,90,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,22.7,75.66666666666666,2024-03-14 14:01:00.231798,2024-03-14 15:20:45.532759,1,79.75501601666666,93.75
W24,91,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,11.5,39.6551724137931,2024-02-15 15:00:59.176612,2024-02-15 16:20:37.186804,1,79.63350319999999,93.54838709677419
W24,91,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.5,55.00000000000001,2024-03-14 14:00:40.261674,2024-03-14 15:20:48.260566,1,80.13331486666667,93.75
W24,92,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:03:42.562384,2024-02-15 16:03:09.196916,1,59.44390886666667,93.54838709677419
W24,92,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,23.0,76.66666666666667,2024-03-17 03:52:45.113971,2024-03-17 04:26:23.614768,1,33.64167995,93.75
W24,93,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,21.0,72.41379310344827,2024-02-15 15:05:37.713463,2024-02-15 16:22:59.536172,1,77.36371181666667,93.54838709677419
W24,93,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,20.9,69.66666666666667,2024-03-14 17:09:26.591505,2024-03-14 18:17:20.498403,1,67.8984483,93.75
W24,94,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:00:54.205517,2024-02-15 15:43:14.547393,1,42.339031266666666,93.54838709677419
W24,94,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.6,65.33333333333334,2024-03-14 14:07:17.080617,2024-03-14 15:24:15.763296,1,76.97804464999999,93.75
W24,95,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:01:15.399031,2024-02-15 15:46:38.243468,1,45.38074061666667,93.54838709677419
W24,95,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.0,70.0,2024-03-14 14:00:42.635950,2024-03-14 14:46:45.830000,1,46.05323416666667,93.75
W24,96,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,17.4,60.0,2024-02-15 15:01:04.635403,2024-02-15 16:22:54.707440,1,81.83453395,93.54838709677419
W24,96,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.5,55.00000000000001,2024-03-14 14:00:51.869324,2024-03-14 15:21:00.879727,1,80.15017338333334,93.75
W24,97,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,25.0,86.20689655172413,2024-02-15 15:01:56.161468,2024-02-15 15:31:49.296846,1,29.885589633333332,93.54838709677419
W24,97,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,21.9,73.0,2024-03-14 14:00:55.676643,2024-03-14 14:54:46.384021,1,53.845122966666665,93.75
W24,98,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.0,68.96551724137932,2024-02-15 14:57:24.813050,2024-02-15 16:28:55.364314,1,91.50918773333333,93.54838709677419
W24,98,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,17.0,56.666666666666664,2024-03-14 14:02:38.545832,2024-03-14 15:23:05.257772,1,80.445199,93.75
W24,99,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,20.4,70.34482758620689,2024-02-15 15:00:59.629398,2024-02-15 16:16:38.914734,1,75.6547556,93.54838709677419
W24,99,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,16.9,56.33333333333332,2024-03-14 14:02:18.279815,2024-03-14 15:02:44.084490,1,60.43007791666666,93.75
W24,100,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,16.5,56.896551724137936,2024-02-15 15:01:21.081380,2024-02-15 16:21:26.364875,1,80.08805824999999,93.54838709677419
W24,100,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,18.0,60.0,2024-03-14 14:00:56.532693,2024-03-14 15:21:08.956741,1,80.20706746666666,93.75
W24,101,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,12.7,43.79310344827586,2024-02-15 15:01:22.124965,2024-02-15 16:21:17.332831,1,79.92013109999999,93.54838709677419
W24,101,mid2,Winter 2024,Winter 2024 Midterm 2,32,30,19.9,66.33333333333333,2024-03-14 14:07:30.979820,2024-03-14 15:27:50.657977,1,80.32796928333333,93.75
W24,103,mid1,Winter 2024,Winter 2024 Midterm 1,31,29,21.0,72.41379310344827,2024-02-15 15:00:54.417688,2024-02-15 16:09:57.928129,1,69.05850735,93.54838709677419
